drugId,targetId,smiles,prefName
CHEMBL866,ENSG00000106348,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,MYCOPHENOLIC ACID
CHEMBL866,ENSG00000178035,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,MYCOPHENOLIC ACID
CHEMBL86715,ENSG00000168539,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,PROCYCLIDINE
CHEMBL870,ENSG00000160752,NCCCC(O)(P(=O)(O)O)P(=O)(O)O,ALENDRONIC ACID
CHEMBL888,ENSG00000014138,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,GEMCITABINE
CHEMBL888,ENSG00000100479,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,GEMCITABINE
CHEMBL888,ENSG00000101868,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,GEMCITABINE
CHEMBL888,ENSG00000148229,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,GEMCITABINE
CHEMBL888,ENSG00000167325,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,GEMCITABINE
CHEMBL888,ENSG00000175482,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,GEMCITABINE
CHEMBL89598,ENSG00000183044,C=CC(N)CCC(=O)O,VIGABATRIN
CHEMBL898,ENSG00000073756,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,DIFLUNISAL
CHEMBL914,ENSG00000196639,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,FEXOFENADINE
CHEMBL917,ENSG00000176890,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,FLOXURIDINE
CHEMBL92401,ENSG00000069535,CC(C)NNC(=O)c1ccncc1,IPRONIAZID
CHEMBL926,ENSG00000169252,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,DOBUTAMINE
CHEMBL932,ENSG00000112759,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,DIPYRIDAMOLE
CHEMBL932,ENSG00000113448,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,DIPYRIDAMOLE
CHEMBL939,ENSG00000146648,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,GEFITINIB
CHEMBL94454,ENSG00000196639,CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,MIZOLASTINE
CHEMBL945,ENSG00000111319,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,AMILORIDE
CHEMBL953,ENSG00000093010,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,ENTACAPONE
CHEMBL956,ENSG00000073756,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,SUPROFEN
CHEMBL957,ENSG00000136160,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,BOSENTAN
CHEMBL964,ENSG00000111275,CCN(CC)C(=S)SSC(=S)N(CC)CC,DISULFIRAM
CHEMBL972,ENSG00000069535,C#CCN(C)[C@H](C)Cc1ccccc1,SELEGILINE
CHEMBL98,ENSG00000094631,O=C(CCCCCCC(=O)Nc1ccccc1)NO,VORINOSTAT
CHEMBL98,ENSG00000116478,O=C(CCCCCCC(=O)Nc1ccccc1)NO,VORINOSTAT
CHEMBL98,ENSG00000171720,O=C(CCCCCCC(=O)Nc1ccccc1)NO,VORINOSTAT
CHEMBL98,ENSG00000196591,O=C(CCCCCCC(=O)Nc1ccccc1)NO,VORINOSTAT
CHEMBL989,ENSG00000113580,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,FLUOCINOLONE ACETONIDE
CHEMBL9967,ENSG00000168539,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,PIRENZEPINE
CHEMBL998,ENSG00000196639,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,LORATADINE
